id,naziv,adresa,pbroj,mesto,opstina,okrug,suprava,www,tel,fax,vrsta,odeljenja,gps
784,"Бранислав Нушић","Нушићева 48",19305,Уровица,Неготин,Борски,Зајечар,https://www.google.rs/url?sa=t&rct=j&q=&esrc=s&source=web&cd=2&cad=rja&uact=8&ved=0CCMQFjAB&url=http,019557264,019557264,"Основна школа",7,"44.411711905198004,22.359237670898438"
802,"Доситеј Обрадовић",Вражогрнац,19312,Вражогрнац,Зајечар,Зајечарски,Зајечар,http://www.sites.google.com/site/dositejobradovicvrazogrnac,019460203,019460203,"Основна школа",7,"43.9611211343525,22.315582036972046"
780,"Момчило Ранковић","Вука Караџића 43",19314,Рајац,Неготин,Борски,Зајечар,,019554076,019554076,"Основна школа",5,"44.09430452004107,22.561272382736206"
781,"Стеван Мокрањац","Слободана Пенезића 59",19316,Кобишница,Неготин,Борски,Зајечар,http://osmokranjac.com,019550015,019550015,"Основна школа",8,"44.197454449999945,22.600315689778654"
770,"Вук Караџић","22. септембар бр. 13",19320,Кладово,Кладово,Борски,Зајечар,http://vukkladovo.nasaskola.rs/,019801406,019801406,"Основна школа",33,"44.610508482052424,22.61488974094391"
773,"Љубица Јовановић Радосављевић","Маршала Тита 16",19321,Подвршка,Кладово,Борски,Зајечар,http://ospodvrska.nasaskola.rs/,019806003,019806003,"Основна школа",8,"44.585253, 22.496784"
771,"Стефанија Михајловић","Првомајска 1",19323,"Брза Паланка",Кладово,Борски,Зајечар,,01985039,01985039,"Основна школа",7,"44.477400799288866,22.451934814453125"
774,"Светозар Радић","Коче Анђелковића 65",19325,Текија,Кладово,Борски,Зајечар,http://ostekija.nasaskola.rs,019804120,019804120,"Основна школа",7,"44.65693173288727,22.3297119140625"
772,"Хајдук Вељко","Светосавска 11",19329,Корбово,Кладово,Борски,Зајечар,http://oshajdukveljkokorbovo.nasaskola.rs,019814255,019814255,"Основна школа",6,"44.52329079902366,22.707592248916626"
789,"Павле Илић Вељко","Кнез Михајлова 1",19330,Прахово,Неготин,Борски,Зајечар,http://www.osprahovo.edu.rs,0193524050,0193524050,"Основна школа",8,"44.292892574032386,22.592525482177734"
785,"Павле Илић Вељко","Неготинска 2",19335,Душановац,Неготин,Борски,Зајечар,http://osdusanovac.edu.rs,019560484,019560023,"Основна школа",6,"44.312303089286736,22.51476287841797"
799,"Владислав Петковић Дис","Зорана Радмиловића 10",19341,Грљан,Зајечар,Зајечарски,Зајечар,,019468310,019468310,"Основна школа",8,"43852454  22251134"
804,Дубрава,"Ивана Милутиновића бб",19350,Књажевац,Књажевац,Зајечарски,Зајечар,http://osdubravaknjazevac.rs,019738183,019738183,"Основна школа",16,"43.57190317563179,22.27181375026703"
805,"Вук Караџић","Омладинска 3",19350,Књажевац,Књажевац,Зајечарски,Зајечар,http://www.osvuk.com,0193731324,0193731324,"Основна школа",20,"43.568051457393956,22.262350916862488"
806,"Димитрије Тодоровић Каплар","Лоле Рибара 12",19350,Књажевац,Књажевац,Зајечарски,Зајечар,http://oskaplar.com,019731004,019731604,"Основна школа",37,"43.567235, 22.250619"
807,Младост,"Боре Станковића бб",19350,Књажевац,Књажевац,Зајечарски,Зајечар,http://www.osmladost.edu.rs,019731620,019735988,"Основна школа",8,"43.563545, 22.266522"
791,"9. српска бригада","Кнеза Милоша 11",19370,Бољевац,Бољевац,Зајечарски,Зајечар,http://osboljevac.wordpress.com,030461324,030463335,"Основна школа",30,"43.829544, 21.958819"
790,"Ђура Јакшић",Сумраковац,19376,Сумраковац,Бољевац,Зајечарски,Зајечар,"http://nema ",030466215,030466215,"Основна школа",7,"43.940631118984996,22.029655873775482"
465,"Вук Караџић","Радоја Домановића 24",21000,"Нови Сад","Нови Сад",Јужнобачки,"Нови Сад",http://www.vkaradzicns.edu.rs,021443364,0216772977,"Основна школа",17,"45.26830250021356,19.83881950378418"
466,"Милош Црњански","Анђе Ранковић2",21000,"Нови Сад","Нови Сад",Јужнобачки,"Нови Сад",http://www.mcrnjanski.edu.rs,021400806,021400806,"Основна школа",42,"45.247575,19.795979"
467,"Бранко Радичевић","Футошка 5",21000,"Нови Сад","Нови Сад",Јужнобачки,"Нови Сад",http://www.brankoviosnovci.edu.rs,0216622201,0216622201,"Основна школа",19,"45.251540,19.835697"
468,"Петефи Шандор","Боре Продановића15a",21000,"Нови Сад","Нови Сад",Јужнобачки,"Нови Сад",http://www.petefins.edu.rs,021547464,021547465,"Основна школа",59,"45.254158, 19.829443"
470,"Душан Радовић","Ченејска 61, Нови Сад",21000,"Нови Сад","Нови Сад",Јужнобачки,"Нови Сад",http://dusan-radovic.edu.rs,0216411188,021419195,"Основна школа",70,"45.288314, 19.827752"
471,"Васа Стајић","Војводе Книћанина 12б",21000,"Нови Сад","Нови Сад",Јужнобачки,"Нови Сад",http://www.vstajicns.rs,021469210,021469210,"Основна школа",29,"45.24658217559324,19.82655644416809"
472,"Соња Маринковић","Пушкинова 28",21000,"Нови Сад","Нови Сад",Јужнобачки,"Нови Сад",http://www.sonjamarinkovic.edu.rs,0216364787,0216364787,"Основна школа",42,"45.243819,19.833549,17"
473,"Ђура Даничић","Душана Васиљева 19",21000,"Нови Сад","Нови Сад",Јужнобачки,"Нови Сад",http://www.djura-danicic.znanje.info/,021452962,021528735,"Основна школа",24,"45.26111366037771,19.85332489013672"
474,"Јожеф Атила","Шарпланинска 28",21000,"Нови Сад","Нови Сад",Јужнобачки,"Нови Сад",http://www.jatila.edu.rs,021505164,021505164,"Основна школа",54,"45.008344148462456,20.191726670600474"
475,"Доситеј Обрадовић","Филипа Филиповића 3",21000,"Нови Сад","Нови Сад",Јужнобачки,"Нови Сад",http://dositejns.edu.rs,0214774180,0216775520,"Основна школа",35,"45.26630432818378,19.8120778799057"
459,"Никола Тесла","Футошки пут 25а",21000,"Нови Сад","Нови Сад",Јужнобачки,"Нови Сад",http://www.osnikolateslans.edu.rs,0214790364,0214790364,"Основна школа",39,"45.2468238938971,19.81113910675049"
476,"Иво Лола Рибар","Краљевића Марка 2а",21000,"Нови Сад","Нови Сад",Јужнобачки,"Нови Сад",http://www.lola.edu.rs,0214721772,0214721772,"Основна школа",33,"45.25958440423722,19.836416244506836"
460,"Прва војвођанска бригада","Сељачких буна 51а",21000,"Нови Сад","Нови Сад",Јужнобачки,"Нови Сад",http://www.prvavojvodjanska.edu.rs/,021400222,021400540,"Основна школа",56,"45.253902,19.797864,17"
461,"Светозар Марковић Тоза","Јанка Чмелика 89",21000,"Нови Сад","Нови Сад",Јужнобачки,"Нови Сад",http://toza.edu.rs/,021512231,021512357,"Основна школа",60,"45.32897866218559,19.786376953125"
1181,"Школа за основно образовање одраслих Свети Сава","Огњена Прице бр. 7",21000,"Нови Сад","Нови Сад",Јужнобачки,"Нови Сад",http://svetisava.mojsajt.rs/,0214739276,021547895,"Основна школа",13,"45.252564401309,19.836244583129883"
462,"Ђорђе Натошевић","Максима Горког 54",21000,"Нови Сад","Нови Сад",Јужнобачки,"Нови Сад",http://djordje-natosevic.edu.rs,0216612957,0216623443,"Основна школа",36,"45.25159101072106,19.853436201810837"
463,"Јован Поповић","Раваничка 2",21000,"Нови Сад","Нови Сад",Јужнобачки,"Нови Сад",http://www.jpopovicns.edu.rs,021450656,021450833,"Основна школа",34,"45.24129291389817,19.84590321779251"
464,"Коста Трифковић","Берислава Берића 2",21000,"Нови Сад","Нови Сад",Јужнобачки,"Нови Сад",http://www.kostatrifkovicns.edu.rs,021444063,021443143,"Основна школа",45,"45.264209805946535,19.835901260375977"
477,"Иван Гундулић","Гундулићева 9",21101,"Нови Сад","Нови Сад",Јужнобачки,"Нови Сад",http://www.gundulic.edu.rs,552033,552033,"Основна школа",16,"45.26453451386957,19.84551429748535"
469,"Жарко Зрењанин","Булевар деспота Стефана 8",21102,"Нови Сад","Нови Сад",Јужнобачки,"Нови Сад",http://www.zarkons.edu.rs,0212365453,0212369191,"Основна школа",51,"45.23722235411165,19.83658790588379"
478,"Вељко Влаховић","Улица VIII 2, Шангај",21105,"Нови Сад","Нови Сад",Јужнобачки,"Нови Сад",http://www.veljko-vlahovic.edu.rs,0216520142,0216520142,"Основна школа",8,"45.271719,19.874847"
479,"Јован Дучић","Прерадовићева  6",21131,Петроварадин,"Нови Сад",Јужнобачки,"Нови Сад",http://www.osjducic.edu.rs,0216433201,0216433201,"Основна школа",30,"45.2499414327793,19.87529959157314"
487,"Свети Сава","Јована Јовановића Змаја 24",21201,Руменка,"Нови Сад",Јужнобачки,"Нови Сад",http://www.svsavarumenka.tk,0216216016,0216215400,"Основна школа",27,"45.29N,19.74E"
482,"Михајло Пупин","Краља Александра 38",21203,Ветерник,"Нови Сад",Јужнобачки,"Нови Сад",http://www.osmihajlopupin.edu.rs,021823123,021821035,"Основна школа",35,"45.25304589776035,19.755362570285797"
